Sample Number,DateTime GMT,Latitude,Longitude,Altitude_mASL,NumSats,GPSLevel,RC Connected,Fix,OffsetSeconds,DateTime UTC
3522383704,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,704,<nil>
3922743128,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,784,<nil>
2040483684,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,408,<nil>
629211247,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,125,<nil>
3256373069,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,651,<nil>
4205203276,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,841,<nil>
2271498061,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,454,<nil>
895766360,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,179,<nil>
1782369760,<nil>,0.0000000,0.0112448,-390.47,<nil>,5,<nil>,true,356,<nil>
2810007373,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,562,<nil>
992235352,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,198,<nil>
3503247193,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,700,<nil>
2277640208,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,455,<nil>
1195232736,<nil>,0.0000000,0.0452244,-97.12,<nil>,5,<nil>,true,239,<nil>
172838733,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,34,<nil>
2964344665,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,592,<nil>
1475283104,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,295,<nil>
3336720245,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,667,<nil>
1855850512,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,371,<nil>
2200489440,<nil>,0.0001301,0.0000000,<nil>,<nil>,5,<nil>,true,440,<nil>
4010495832,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,802,<nil>
2215661389,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,443,<nil>
1006307328,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,201,<nil>
3190247245,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,638,<nil>
1248350041,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,249,<nil>
3267022304,<nil>,-0.0000000,-0.0014551,3163.67,<nil>,5,<nil>,true,653,<nil>
3701100364,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,740,<nil>
1931300697,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,386,<nil>
2134560224,<nil>,0.0000000,0.0007257,<nil>,<nil>,5,<nil>,true,426,<nil>
246894424,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,49,<nil>
3046920025,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,609,<nil>
1289375589,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,257,<nil>
4265201120,<nil>,0.0000000,0.0001805,<nil>,<nil>,5,<nil>,true,853,<nil>
3858255704,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,771,<nil>
2167998128,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,433,<nil>
244207448,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,48,<nil>
2749779801,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,549,<nil>
2083442144,<nil>,0.5564177,0.0000000,<nil>,<nil>,5,<nil>,true,416,<nil>
924929880,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,184,<nil>
3852423000,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,770,<nil>
2408384512,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,481,<nil>
35784913,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,7,<nil>
2163429209,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,432,<nil>
918900568,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,183,<nil>
3127660365,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,625,<nil>
1751207768,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,350,<nil>
4102704973,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,820,<nil>
2014072665,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,402,<nil>
319442764,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,63,<nil>
2694205273,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,538,<nil>
1243283562,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,248,<nil>
4084879192,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,816,<nil>
1864126297,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,372,<nil>
827523084,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,165,<nil>
2905278126,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,581,<nil>
4104900064,<nil>,-0.0010678,-0.0000000,<nil>,<nil>,5,<nil>,true,820,<nil>
637161317,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,127,<nil>
1345310176,<nil>,0.1400774,0.0000000,<nil>,<nil>,5,<nil>,true,269,<nil>
3078180697,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,615,<nil>
3006123488,<nil>,0.0086332,0.0000000,<nil>,<nil>,5,<nil>,true,601,<nil>
1563971417,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,312,<nil>
469585752,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,93,<nil>
2525843277,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,505,<nil>
940003198,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,188,<nil>
2632470361,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,526,<nil>
1318145893,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,263,<nil>
4174270296,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,834,<nil>
1802391385,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,360,<nil>
433737561,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,86,<nil>
3049607000,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,609,<nil>
1356072623,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,271,<nil>
3288420184,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,657,<nil>
1783123789,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,356,<nil>
104681292,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,20,<nil>
2913521120,<nil>,-0.0002612,-0.0000000,<nil>,<nil>,5,<nil>,true,582,<nil>
2628603737,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,525,<nil>
1343096968,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,268,<nil>
1799278048,<nil>,0.0000000,0.1818781,-24.16,<nil>,5,<nil>,true,359,<nil>
3438956404,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,687,<nil>
1208438617,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,241,<nil>
2351812064,<nil>,0.0086332,0.0000000,<nil>,<nil>,5,<nil>,true,470,<nil>
4259925848,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,851,<nil>
2024099661,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,404,<nil>
1117521936,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,223,<nil>
3710209868,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,742,<nil>
1352159065,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,270,<nil>
3964948312,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,792,<nil>
1579765581,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,315,<nil>
684926825,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,136,<nil>
3846098400,<nil>,0.0000000,0.1848077,-24.16,<nil>,5,<nil>,true,769,<nil>
2713997145,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,542,<nil>
1609912140,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,321,<nil>
70241760,<nil>,0.1400783,0.0000000,<nil>,<nil>,5,<nil>,true,14,<nil>
2170095835,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,434,<nil>
3299790304,<nil>,-1.1167351,-0.0000000,<nil>,<nil>,5,<nil>,true,659,<nil>
4200943448,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,840,<nil>
2551205709,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,510,<nil>
1017204556,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,203,<nil>
3665252184,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,733,<nil>
1728335705,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,345,<nil>
53497716,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,10,<nil>
1972916057,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,394,<nil>
447631181,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,89,<nil>
3072020312,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,614,<nil>
1430081369,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,286,<nil>
4121808352,<nil>,-0.0173274,-0.0000000,<nil>,<nil>,5,<nil>,true,824,<nil>
191319896,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,38,<nil>
2680293028,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,536,<nil>
4196978144,<nil>,0.0001301,0.0000000,<nil>,<nil>,5,<nil>,true,839,<nil>
619335690,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,123,<nil>
2763345740,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,552,<nil>
1181044580,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,236,<nil>
465423840,<nil>,-0.0000000,-0.0906939,48.69,<nil>,5,<nil>,true,93,<nil>
3738849100,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,747,<nil>
1955352397,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,391,<nil>
547883144,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,109,<nil>
2718977893,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,543,<nil>
1155074064,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,231,<nil>
3081326437,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,616,<nil>
1645301592,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,329,<nil>
4203433828,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,840,<nil>
2486325069,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,497,<nil>
802836300,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,160,<nil>
2997374796,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,599,<nil>
771444557,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,154,<nil>
1479069152,<nil>,0.0001301,0.0000000,<nil>,<nil>,5,<nil>,true,295,<nil>
3825028940,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,765,<nil>
1893683021,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,378,<nil>
380260173,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,76,<nil>
1898827232,<nil>,0.0086333,0.0000000,<nil>,<nil>,5,<nil>,true,379,<nil>
3359180960,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,671,<nil>
1299777198,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,259,<nil>
3825357120,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,765,<nil>
1449086797,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,289,<nil>
81153869,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,16,<nil>
3148566360,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,629,<nil>
657378784,<nil>,0.5564195,0.0000000,<nil>,<nil>,5,<nil>,true,131,<nil>
1671956480,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,334,<nil>
3412676441,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,682,<nil>
758762976,<nil>,0.0000000,0.0001805,<nil>,<nil>,5,<nil>,true,151,<nil>
1299599181,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,259,<nil>
3994570597,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,798,<nil>
2276085581,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,455,<nil>
758140749,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,151,<nil>
2913979872,<nil>,-0.2811288,-0.0000000,<nil>,<nil>,5,<nil>,true,582,<nil>
3814281036,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,762,<nil>
1874087768,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,374,<nil>
3828993504,<nil>,0.0000000,0.0001805,<nil>,<nil>,5,<nil>,true,765,<nil>
3774238552,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,754,<nil>
1695436633,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,339,<nil>
177622873,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,35,<nil>
2930593612,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,586,<nil>
1261293024,<nil>,0.0086333,0.0000000,<nil>,<nil>,5,<nil>,true,252,<nil>
1158827865,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,231,<nil>
4283443045,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,856,<nil>
1900677328,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,380,<nil>
4180692825,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,836,<nil>
2630831948,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,526,<nil>
848252749,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,169,<nil>
3461631820,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,692,<nil>
2104381272,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,420,<nil>
3871428429,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,774,<nil>
2495237976,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,499,<nil>
3324759520,<nil>,0.0005320,0.0000000,<nil>,<nil>,5,<nil>,true,664,<nil>
109727565,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,21,<nil>
3029094232,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,605,<nil>
1085820749,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,217,<nil>
4139732812,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,827,<nil>
2333167436,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,466,<nil>
190336868,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,38,<nil>
2919893008,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,583,<nil>
1067732824,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,213,<nil>
3631173477,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,726,<nil>
2183974368,<nil>,0.0342903,0.0000000,<nil>,<nil>,5,<nil>,true,436,<nil>
1752977240,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,350,<nil>
247353165,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,49,<nil>
2456768345,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,491,<nil>
356142937,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,71,<nil>
3185659748,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,637,<nil>
1455968088,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,291,<nil>
3818082137,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,763,<nil>
2711637836,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,542,<nil>
907235148,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,181,<nil>
2586627552,<nil>,0.0342903,0.0000000,<nil>,<nil>,5,<nil>,true,517,<nil>
3308081162,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,661,<nil>
874663757,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,174,<nil>
3859566436,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,771,<nil>
1998016333,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,399,<nil>
495800153,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,99,<nil>
3535732817,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,707,<nil>
1099827409,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,219,<nil>
4014035364,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,802,<nil>
1969180492,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,393,<nil>
50876249,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,10,<nil>
2653245260,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,530,<nil>
1170493273,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,234,<nil>
3516288857,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,703,<nil>
1539264344,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,307,<nil>
4038938445,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,807,<nil>
2367770456,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,473,<nil>
862736205,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,172,<nil>
3261222756,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,652,<nil>
1925172704,<nil>,-0.0000000,-1.4667891,3.01,<nil>,5,<nil>,true,385,<nil>
1377128268,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,275,<nil>
3899195492,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,779,<nil>
2058768204,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,411,<nil>
125587277,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,25,<nil>
2770292569,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,554,<nil>
1319947744,<nil>,-0.0688235,-0.0000000,<nil>,<nil>,5,<nil>,true,263,<nil>
1227312972,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,245,<nil>
3940765540,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,788,<nil>
1997819774,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,399,<nil>
3843837785,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,768,<nil>
3214430041,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,642,<nil>
1973899096,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,394,<nil>
332549977,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,66,<nil>
3233828684,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,646,<nil>
546000717,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,109,<nil>
3339865945,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,667,<nil>
2111852365,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,422,<nil>
1588088652,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,317,<nil>
3806416717,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,761,<nil>
2565820236,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,513,<nil>
486821709,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,97,<nil>
1764543968,<nil>,0.0342523,0.0000000,<nil>,<nil>,5,<nil>,true,352,<nil>
3405467480,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,681,<nil>
707317216,<nil>,0.0001300,0.0000000,<nil>,<nil>,5,<nil>,true,141,<nil>
1009012568,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,201,<nil>
3656601421,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,731,<nil>
2287601664,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,457,<nil>
42028877,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,8,<nil>
2968342349,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,593,<nil>
1437552460,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,287,<nil>
3930017317,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,786,<nil>
1528516428,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,305,<nil>
35671885,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,7,<nil>
2651869004,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,530,<nil>
1016287053,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,203,<nil>
3646115661,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,729,<nil>
1597820384,<nil>,0.0000000,0.0112448,-390.47,<nil>,5,<nil>,true,319,<nil>
1690783604,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,338,<nil>
3241070048,<nil>,0.5558810,0.0000000,<nil>,<nil>,5,<nil>,true,648,<nil>
3755298649,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,751,<nil>
2511490904,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,502,<nil>
424234829,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,84,<nil>
3212791641,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,642,<nil>
1668435788,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,333,<nil>
3751956313,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,750,<nil>
1910067020,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,382,<nil>
3141127648,<nil>,0.0000000,0.0001805,<nil>,<nil>,5,<nil>,true,628,<nil>
263081816,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,52,<nil>
3184789504,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,636,<nil>
1370115916,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,274,<nil>
3892268889,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,778,<nil>
2435186890,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,487,<nil>
55398271,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,11,<nil>
2375765860,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,475,<nil>
510152525,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,102,<nil>
3146010445,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,629,<nil>
1757564748,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,351,<nil>
4120334157,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,824,<nil>
2607894349,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,521,<nil>
212750157,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,42,<nil>
2983677784,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,596,<nil>
1504126824,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,300,<nil>
4102836056,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,820,<nil>
2015940064,<nil>,0.0001300,0.0000000,<nil>,<nil>,5,<nil>,true,403,<nil>
2436124492,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,487,<nil>
785907793,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,157,<nil>
2871920736,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,574,<nil>
4114533856,<nil>,0.0000000,0.1818781,-24.16,<nil>,5,<nil>,true,822,<nil>
